x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
2.425845733945552,2.7812456711511744,-0.949029993718584,a8,e2,-2.6988823394421613,-1.265862416567008,1.303713404054266,-0.6235698368722453,-0.3839824504214786,-1.1783738233907624,1.4809189800353422,-3.258639066767083,-1.446827078972709,1.4662302556174573,c2,1.169424834093079,d5,0.6975696696133311,b6,0.27956826424870973,0.0594734047610218,1.0454943952951103,1.0454943952951103,0.8624593713865376,-4.966867129545581,-1.0699761567679136,2.425845733945552,-0.6141382460060196,0.9508617551767878,1.584256617712058,1.1875718873649574,-0.1411266726206677,0.31737451638267467,-5.5353565298374665,-0.9021256764972293,0.29980065107320236,1.4963053498654595,1.2327446865585046,-0.7410034919609527,0.004517133042535851,-5.585124659685913,1.3482249148142427,-0.8804737282558868,-2.1674489619689927,2.034169239307373,-2.3981423653957306,-0.5872629754407215,1.1335181364210785,-0.29298819749398736,-0.005330412861817274,-0.8947259267178835,-0.6466439910411618,1.4809189800353422,-0.7787245456781176,0.8007092565438708,-1.4184643986601828,-1.098427469873769,-0.8650173912307221,0.8043803605798403,0
-0.6089886213582654,0.7589503948147032,1.7071748407584102,a9,,-2.3289762951266675,0.1818692129635302,-0.5934735429793598,-0.9117153161595075,-1.5905969941031421,1.201492864262582,-2.2002046635613186,2.726917633649283,-1.213563063642884,-0.08387488203940896,c3,0.6742471186678974,d5,-2.2849653596971704,b3,-1.2567364758369373,-0.16040425047204196,-3.8726463063154766,-3.8726463063154766,-0.9478059938746075,-5.632070043579863,0.1506868180947156,-0.6089886213582654,0.9514155478437196,-0.714625373797711,0.5909361583416115,0.22405981361137436,-3.7571489355969243,0.7251902076566882,9.833766900908339,-0.179838212521957,1.4371872284788174,-0.33863551414091536,2.560523297168224,-1.6764444101070495,0.22600874881692828,13.40580107607084,1.0184709214453762,0.8179333793755473,0.13099024793842914,0.46798944011734017,4.637054143798718,1.1559089826701283,-0.8621562980765083,1.3178152366439326,-0.006272698094102317,1.7871284010661757,0.05369915973118734,-2.2002046635613186,-0.5920302267434281,-1.8718989209098873,0.7998331990399146,-0.61641734569504,-5.542182246366017,,1
0.7480419210225979,4.356597670620871,1.2636493681718621,a9,,0.07102695914326485,0.387169893320702,-0.4176469370710051,1.0983817835290184,-3.460642104369197,0.06923207864704799,-5.964429861574312,2.291399268936457,0.36377109464952706,0.8269146583427542,c3,1.0768373308697572,d5,1.1146907658394507,b3,-1.4086436752663347,-0.23031433873653898,-6.035440614975348,-6.035440614975348,2.268244576374856,9.597572676818894,0.5987247551605481,0.7480419210225979,0.7289823836042065,0.3063870662481552,-2.4504783648999053,0.16642707035170023,1.1646639738582527,-1.2450047998655094,6.046066253836626,-0.4831322366135886,1.3098323967320304,1.0462440276946672,3.348850594156801,1.9171876145355633,1.1346956005577362,3.915162062249671,-0.48377264418073557,-0.4239595846528114,-2.3653626962122973,1.0729964522654798,-3.1861462855138214,0.939846846495276,1.9074252516649928,-1.5438629319965262,-0.7599200182478143,0.14859000257122068,-0.5671343357696431,-5.964429861574312,-1.0380465953764215,-0.9846416197343848,-0.984253409778679,-3.4021362258191776,-4.433065957342425,-0.6171780953181625,0
-1.169498512643079,3.348746135121942,0.5053788501643117,a8,,-4.522802673385744,0.03646686680141587,0.6760445522979176,0.17418235140548333,-6.050133222811373,0.07917534930327086,8.502456761073011,-0.5388990155599434,0.4597783350444351,-2.1330684679389904,c2,-0.1458294969773606,d3,,b7,-0.8138984677323106,-0.8814350261658176,-1.1154662732828837,-1.1154662732828837,-2.881413860416616,-3.3057513600046584,-0.05244427171853782,-1.169498512643079,-0.06525193322722593,-0.2877574982429531,-1.027089832109532,1.049903831912292,1.3684022547629282,-0.2993028377290727,6.492892441555332,0.5286837940348629,0.07046548195052366,-0.8041054348529045,-0.9899144682962338,-7.4265037457802165,-1.0673138804864741,8.69923700026411,2.075609164088802,0.5802402565685155,-0.669201795845499,0.42919298229493785,3.5655081115702782,-1.490499128611436,-0.04929901171549577,-0.7206803429019532,2.4743362068556443,-0.7456325083141724,0.8068446766917651,8.502456761073011,-0.3169423398952438,1.1753558012876117,0.22901448221114434,5.053997810731555,-0.8041464948566027,1.3575993001386297,0
3.696148495942301,1.0595319671981316,0.16099447439997827,a4,,-2.293077424898473,1.9425670143322875,2.404731334144619,-1.047287057450686,-1.4422642110823771,-0.4727815832358947,-2.2332742474908023,-4.279530206415723,-0.04084672981218929,0.37128870211605136,c3,1.2775506441248012,d6,0.9267837640763472,b7,-0.2743067628990152,-1.1064748097486525,-1.2387834749751332,-1.2387834749751332,-0.004909603320691458,-4.099898232998499,-0.404416757730717,3.696148495942301,0.09334407271906092,-1.7964731323772731,-0.6890802206958317,0.6801673972136315,-1.3506845520563102,-1.404355825634057,-6.280938028415417,-0.5180893773061617,0.14809204345255936,-1.0942935415541961,-0.8107422428309388,1.1650745715842725,1.0606695603107295,-6.9090521357355765,-1.4908582707267843,-0.22733725367432395,0.2963542601187133,1.1929585047519538,0.24622266234193435,-1.3021658730588976,-0.1862786710352904,1.3862188588631654,-0.9000883927065776,0.012718574565236295,0.5129908700900748,-2.2332742474908023,-0.8978985585750837,-1.2181000045753732,0.6527999351230522,1.9528235192578092,2.5232961669842826,1.5425517100419202,0
1.4393166057612543,3.9676694618360813,-5.308908256680571,a7,,-0.8106191414328695,1.575566090282818,1.0356869971819418,0.47669402800100513,3.894729827498547,-0.7328818232851099,1.1359576925031953,-2.447544572385725,-0.20620737104478903,-1.3954030035726723,c3,1.582354831197986,d4,-1.6147952172805886,b9,-0.21510506244210467,-0.7285872731010293,-2.6538843235555536,-2.6538843235555536,-2.9868500670654123,-4.396561111438066,-2.411386514012403,1.4393166057612543,-1.5627157099859437,-0.24164539765078685,-0.5867828952321652,-0.38517841934635905,0.7979166010713615,2.1477319585025927,-3.5700472579763747,0.4064771378555705,0.6555411201445529,0.18107592694676647,-6.713460044643655,-7.262704952821368,0.19062042699133905,-0.44774356911290353,-1.1208039704253052,0.8491614741410272,0.32264584260223844,3.123862914480618,-4.582538869780428,0.5061682518211161,-1.4740775147801288,0.32400119878601014,0.11557421200487683,1.0640192790883949,-0.7458470252289647,1.1359576925031953,1.6674148593323,0.5679994301208178,0.4919271037834371,3.283475612796908,-0.007772091854643448,2.079742878143906,0
-2.608093814483838,5.396492412092366,2.4148722975677783,a8,e4,-1.1337058267272253,1.0937866237131073,-0.6115332392751539,-0.41495459765728976,-9.711383109949915,-1.7115769211411844,5.546660136244752,-1.4839053946820413,1.3336089857832023,0.9205913621374744,c5,0.9988539843279367,d11,1.311250795865928,b6,-1.6918517056941798,-0.9293342082273532,-1.0950743053922067,-1.0950743053922067,-2.5538904389061363,7.2600881573212925,0.009189297896163923,-2.608093814483838,-0.3976607734437674,0.07807659273601485,-0.5696346585302509,-0.21182322471325668,3.5922973751411993,-0.21573838886231755,7.189310337201861,0.4448283542939359,-1.1108314146746476,-0.8392051470067532,-3.8558901564081984,-2.5563673325146463,0.12275874174355111,6.217391833010578,-1.4950320436981324,1.8647137271252205,-0.27373988562531304,-1.116736005899753,-0.5152854397908725,0.3475619938179907,-0.1631866821763195,-1.628586403025776,0.6742943010297956,-0.7674298280116945,0.08798421617094426,5.546660136244752,0.33865983394431676,-0.06423499942790928,1.3433230684966666,-1.4032001443159259,-1.931867733529276,-0.33528223512359806,0
-1.9403582882291355,2.1610647748800638,0.39183301724338016,a8,,-1.9814083347935554,0.8719789870723993,2.2531120974020604,1.1803182857037053,3.033878846586297,-0.17143233684084297,-7.254285499351851,-3.6729270447393323,0.013352644390016606,-5.597507119762004,c3,-0.9158326117681261,d5,0.1762149020753595,b3,-0.7488040188787413,-2.072350935320822,-3.2550905925305127,-3.2550905925305127,-0.20131302858906774,-4.5455598205660515,0.2866683710038853,-1.9403582882291355,0.49788308006569126,-0.002764587138526558,1.7587126528396664,0.6255475999398865,-5.294081977866611,0.3283464709719405,-11.781240869473772,-0.13211022458914104,-1.0936790516810944,0.18847966869351834,-0.47865779187606855,-7.913095114102126,0.7832070825258962,-10.112670524047415,0.3907147878832532,1.1730958958272384,0.4570296664457811,3.6029580495794624,-2.833485561518557,0.35051187745983303,1.5558572561686208,-1.096561221953826,-0.776779236207212,0.8245108152554902,-1.8852273712350678,-7.254285499351851,1.0202705892447597,-0.7620853246634627,-1.3675340548041066,0.4384705748215474,2.925299677551248,-0.1299934097166356,0
0.2701344259273469,-1.8584158617231936,0.6799969019035399,a8,e2,0.875695098431414,-0.7719292474486901,0.5583921593461123,0.5058001824172892,-1.741730391557228,0.788916214547328,2.6375966284239167,-0.37759215948376307,-0.35953742365508357,1.4192238449072665,c2,-0.055897529206477475,d6,,b3,-0.42949746681368645,-0.7584120372413353,-0.28756729463756964,-0.28756729463756964,1.2486535210091412,-0.24125254252062353,-0.7711293192670877,0.2701344259273469,-0.9714773187873766,-0.4890841987395007,-0.4702331729543384,0.14312280416172435,-0.8783246540270996,0.6043208629606559,-2.610256860143458,-1.8148633417220508,0.052551539480231974,-0.0943422167660691,1.2992655842820249,4.584488374030384,0.13567944379719463,-1.7736952270580482,0.3208838368346475,0.392965444952296,1.0302307077940958,0.6160332656889957,1.7032428223284457,1.2369540363725247,-1.1177997769434678,-0.2897932245105244,-0.6155200832654999,3.1936956711601274,-0.1441731235888045,2.6375966284239167,-1.640231517138749,-0.8367500669194083,0.984940982018191,0.5300551352282037,-0.42353322102192426,-0.29358180969433956,0
-1.064194747851102,0.2785524966278523,0.9089020501326158,a9,,,-0.033051944369464674,2.0180433928427255,-0.48785822641382476,4.126243345840236,1.4451477171955058,-3.847612570022968,1.0296742470402083,-0.6739517597073778,-1.5574160592904045,c2,0.2178213137177017,d4,-1.769401562687543,b3,0.9011473948336366,0.5925457249971721,-2.3069308410639495,-2.3069308410639495,1.0660251307534385,3.9901487925277923,-0.44805289538230214,-1.064194747851102,1.4635436347458344,0.1720561381255954,0.08511162077771937,-0.8682443813738554,-0.5007415728194342,1.251256554970205,1.6287749640796465,1.0996883840384857,-2.2122011281628695,0.11876907413923103,-1.3975025728275063,-0.6078331615300319,-0.5618469286818055,-1.450871935705445,-0.9751431335445093,1.0914243801386345,-0.16224645862612075,0.6348807280568893,-1.9156635090295466,-1.528971215385165,0.041348643547296005,0.6968694487407009,-1.4311838717772096,-0.310670844997006,-0.6722962023985962,-3.847612570022968,-0.5222883664366633,-0.4778096344516348,0.7488877071603728,-0.5968832340073132,-1.764244781363593,,0
